OrderID,OrderDate,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales
ORD-11543,2024-08-05,Avery Chen,Desk,Furniture,West,4,203.92,815.68
ORD-11544,2024-11-19,Alex Rivera,Printer,Office Supplies,West,3,123.94,371.82
ORD-11545,2024-05-10,Avery Chen,Headphones,Accessories,West,2,80.83,161.66
ORD-11546,2024-11-25,Reese Morgan,Laptop,Electronics,South,1,865.5,865.5
ORD-11547,2024-09-22,Riley Quinn,Desk Lamp,Office Supplies,South,1,36.65,36.65
ORD-11548,2024-12-20,Cameron Blake,Keyboard,Accessories,South,3,51.64,154.92
ORD-11549,2024-02-15,Taylor Brooks,Desk Lamp,Office Supplies,North,4,34.32,137.28
ORD-11550,2024-07-22,Cameron Blake,Keyboard,Accessories,East,2,48.84,97.68
ORD-11551,2024-02-19,Sam Patel,Keyboard,Accessories,South,1,51.57,51.57
ORD-11552,2024-08-08,Morgan Ellis,Notebook Pack,Office Supplies,West,3,12.88,38.64
ORD-11553,2024-04-11,Hayden Cole,Desk,Furniture,West,2,193.72,387.44
ORD-11554,2024-10-17,Riley Quinn,Notebook Pack,Office Supplies,West,4,13.57,54.28
ORD-11555,2024-04-08,Jamie Torres,Mouse,Accessories,South,2,23.89,47.78
ORD-11556,2024-02-25,Morgan Ellis,Printer,Office Supplies,East,5,131.64,658.2
ORD-11557,2024-05-21,Sam Patel,Headphones,Accessories,North,1,76.68,76.68
ORD-11558,2024-09-05,Taylor Brooks,Laptop,Electronics,East,4,907.7,3630.8
ORD-11559,2024-12-06,Rowan Pierce,Laptop,Electronics,East,1,878.94,878.94
ORD-11560,2024-07-11,Blake Foster,Monitor,Electronics,North,1,242.77,242.77
ORD-11561,2024-11-05,Quinn Harper,Printer,Office Supplies,North,3,129.64,388.92
ORD-11562,2024-06-10,Avery Chen,Desk,Furniture,North,3,203.63,610.89
ORD-11563,2024-07-01,Drew Santos,Chair,Furniture,East,1,148.17,148.17
ORD-11564,2024-03-12,Alex Rivera,Laptop,Electronics,East,4,896.11,3584.44
ORD-11565,2024-07-07,Skyler Adams,Notebook Pack,Office Supplies,South,2,12.7,25.4
ORD-11566,2024-01-02,Drew Santos,Notebook Pack,Office Supplies,East,2,12.88,25.76
ORD-11567,2024-12-13,Skyler Adams,Desk,Furniture,West,3,207.46,622.38
ORD-11568,2024-02-11,Parker Kim,Desk Lamp,Office Supplies,South,5,34.94,174.7
ORD-11569,2024-07-16,Cameron Blake,Printer,Office Supplies,West,1,136.32,136.32
ORD-11570,2024-09-15,Jordan Lee,Keyboard,Accessories,West,5,51.84,259.2
ORD-11571,2024-12-10,Finley Grant,Printer,Office Supplies,South,3,133.85,401.55
ORD-11572,2024-09-03,Finley Grant,Keyboard,Accessories,West,1,51.97,51.97
ORD-11573,2024-02-24,Quinn Harper,Mouse,Accessories,East,1,24.27,24.27
ORD-11574,2024-07-15,Jamie Torres,Keyboard,Accessories,West,3,52.13,156.39
ORD-11575,2024-12-06,Casey Nguyen,Headphones,Accessories,South,1,81.32,81.32
ORD-11576,2024-04-24,Rowan Pierce,Monitor,Electronics,East,3,257.38,772.14
ORD-11577,2024-11-30,Finley Grant,Desk,Furniture,South,4,197.53,790.12
ORD-11578,2024-05-28,Sam Patel,Mouse,Accessories,East,1,24.3,24.3
ORD-11579,2024-04-06,Taylor Brooks,Monitor,Electronics,North,5,246.0,1230.0
ORD-11580,2024-10-22,Alex Rivera,Keyboard,Accessories,North,4,51.76,207.04
ORD-11581,2024-07-17,Quinn Harper,Laptop,Electronics,North,2,908.1,1816.2
ORD-11582,2024-09-23,Blake Foster,Desk,Furniture,West,2,205.94,411.88
ORD-11583,2024-08-23,Drew Santos,Monitor,Electronics,West,5,247.37,1236.85
ORD-11584,2024-12-14,Skyler Adams,Headphones,Accessories,West,4,82.69,330.76
ORD-11585,2024-11-02,Drew Santos,Desk Lamp,Office Supplies,North,1,34.23,34.23
ORD-11586,2024-05-20,Rowan Pierce,Notebook Pack,Office Supplies,South,1,13.63,13.63
ORD-11587,2024-01-31,Drew Santos,Mouse,Accessories,West,4,24.98,99.92
ORD-11588,2024-12-24,Jordan Lee,Mouse,Accessories,West,2,25.86,51.72
ORD-11589,2024-12-03,Morgan Ellis,Printer,Office Supplies,East,3,132.95,398.85
ORD-11590,2024-12-13,Hayden Cole,Notebook Pack,Office Supplies,North,4,12.85,51.4
ORD-11591,2024-05-24,Cameron Blake,Chair,Furniture,West,5,148.36,741.8
ORD-11592,2024-06-14,Rowan Pierce,Notebook Pack,Office Supplies,East,2,12.85,25.7
ORD-11593,2024-10-22,Casey Nguyen,Headphones,Accessories,South,2,79.65,159.3
ORD-11594,2024-04-17,Riley Quinn,Printer,Office Supplies,West,2,127.27,254.54
ORD-11595,2024-02-22,Casey Nguyen,Laptop,Electronics,South,5,887.59,4437.95
ORD-11596,2024-01-29,Taylor Brooks,Chair,Furniture,North,2,152.68,305.36
ORD-11597,2024-03-01,Emerson Walsh,Printer,Office Supplies,North,1,125.83,125.83
ORD-11598,2024-11-17,Reese Morgan,Desk Lamp,Office Supplies,West,2,34.76,69.52
ORD-11599,2024-09-07,Cameron Blake,Laptop,Electronics,West,4,865.68,3462.72
ORD-11600,2024-08-25,Reese Morgan,Chair,Furniture,North,1,154.13,154.13
ORD-11601,2024-02-29,Sam Patel,Printer,Office Supplies,East,1,128.27,128.27
ORD-11602,2024-04-25,Alex Rivera,Printer,Office Supplies,South,5,131.83,659.15
ORD-11603,2024-10-30,Morgan Ellis,Headphones,Accessories,South,1,81.54,81.54
ORD-11604,2024-06-01,Rowan Pierce,Printer,Office Supplies,West,4,136.49,545.96
ORD-11605,2024-04-04,Reese Morgan,Monitor,Electronics,East,5,245.62,1228.1
ORD-11606,2024-09-28,Hayden Cole,Chair,Furniture,East,5,150.83,754.15
ORD-11607,2024-11-29,Taylor Brooks,Notebook Pack,Office Supplies,West,5,13.43,67.15
ORD-11608,2024-12-21,Morgan Ellis,Monitor,Electronics,East,5,242.01,1210.05
ORD-11609,2024-03-03,Jordan Lee,Notebook Pack,Office Supplies,West,3,12.92,38.76
ORD-11610,2024-02-14,Finley Grant,Desk Lamp,Office Supplies,North,2,33.96,67.92
ORD-11611,2024-09-16,Cameron Blake,Laptop,Electronics,North,1,862.61,862.61
ORD-11612,2024-05-07,Cameron Blake,Notebook Pack,Office Supplies,East,1,12.56,12.56
ORD-11613,2024-12-03,Finley Grant,Notebook Pack,Office Supplies,South,3,13.52,40.56
ORD-11614,2024-09-24,Parker Kim,Keyboard,Accessories,West,3,50.38,151.14
ORD-11615,2024-05-01,Jordan Lee,Monitor,Electronics,West,1,254.06,254.06
ORD-11616,2024-03-09,Blake Foster,Keyboard,Accessories,West,2,48.99,97.98
ORD-11617,2024-11-14,Quinn Harper,Desk Lamp,Office Supplies,East,2,34.5,69.0
ORD-11618,2024-11-28,Morgan Ellis,Notebook Pack,Office Supplies,South,4,12.67,50.68
ORD-11619,2024-12-12,Quinn Harper,Printer,Office Supplies,West,3,124.57,373.71
ORD-11620,2024-11-20,Riley Quinn,Notebook Pack,Office Supplies,North,3,12.61,37.83
ORD-11621,2024-11-05,Morgan Ellis,Desk Lamp,Office Supplies,South,5,35.54,177.7
ORD-11622,2024-07-13,Alex Rivera,Keyboard,Accessories,West,4,49.07,196.28
ORD-11623,2024-02-26,Finley Grant,Monitor,Electronics,South,5,244.24,1221.2
ORD-11624,2024-07-04,Drew Santos,Monitor,Electronics,North,1,245.72,245.72
ORD-11625,2024-05-20,Alex Rivera,Keyboard,Accessories,East,2,51.83,103.66
ORD-11626,2024-07-12,Taylor Brooks,Chair,Furniture,East,2,157.18,314.36
ORD-11627,2024-10-28,Hayden Cole,Keyboard,Accessories,East,3,50.12,150.36
ORD-11628,2024-05-24,Finley Grant,Notebook Pack,Office Supplies,North,5,12.79,63.95
ORD-11629,2024-03-28,Drew Santos,Desk Lamp,Office Supplies,South,1,33.59,33.59
ORD-11630,2024-10-09,Blake Foster,Keyboard,Accessories,South,5,49.22,246.1
ORD-11631,2024-01-05,Emerson Walsh,Printer,Office Supplies,West,3,131.19,393.57
ORD-11632,2024-05-16,Jordan Lee,Keyboard,Accessories,North,5,48.2,241.0
ORD-11633,2024-12-27,Skyler Adams,Mouse,Accessories,West,4,25.44,101.76
ORD-11634,2024-09-14,Cameron Blake,Printer,Office Supplies,North,4,136.31,545.24
ORD-11635,2024-06-05,Sam Patel,Chair,Furniture,North,2,150.3,300.6
ORD-11636,2024-11-20,Sam Patel,Chair,Furniture,East,1,154.05,154.05
ORD-11637,2024-10-21,Jordan Lee,Mouse,Accessories,East,2,26.1,52.2
ORD-11638,2024-01-06,Quinn Harper,Headphones,Accessories,West,4,80.42,321.68
ORD-11639,2024-12-23,Taylor Brooks,Printer,Office Supplies,South,5,129.96,649.8
ORD-11640,2024-08-05,Finley Grant,Laptop,Electronics,North,1,910.46,910.46
ORD-11641,2024-12-16,Blake Foster,Mouse,Accessories,East,5,26.23,131.15
ORD-11642,2024-12-11,Emerson Walsh,Desk Lamp,Office Supplies,West,2,34.81,69.62
ORD-11643,2024-09-20,Parker Kim,Keyboard,Accessories,East,2,47.87,95.74
ORD-11644,2024-07-10,Taylor Brooks,Chair,Furniture,North,2,149.92,299.84
ORD-11645,2024-05-28,Cameron Blake,Mouse,Accessories,South,1,25.82,25.82
ORD-11646,2024-11-19,Rowan Pierce,Headphones,Accessories,South,1,78.11,78.11
ORD-11647,2024-01-19,Skyler Adams,Mouse,Accessories,South,5,26.05,130.25
ORD-11648,2024-08-23,Drew Santos,Laptop,Electronics,North,5,887.01,4435.05
ORD-11649,2024-04-05,Reese Morgan,Desk,Furniture,North,3,192.13,576.39
ORD-11650,2024-04-11,Sam Patel,Laptop,Electronics,West,4,864.11,3456.44
ORD-11651,2024-01-04,Casey Nguyen,Chair,Furniture,North,4,144.35,577.4
ORD-11652,2024-06-02,Parker Kim,Mouse,Accessories,South,3,24.92,74.76
ORD-11653,2024-02-25,Skyler Adams,Keyboard,Accessories,South,3,50.17,150.51
ORD-11654,2024-01-03,Parker Kim,Keyboard,Accessories,West,4,48.19,192.76
ORD-11655,2024-03-09,Reese Morgan,Monitor,Electronics,South,1,242.23,242.23
ORD-11656,2024-12-07,Riley Quinn,Desk,Furniture,South,2,208.01,416.02
ORD-11657,2024-10-08,Hayden Cole,Headphones,Accessories,West,4,76.94,307.76
ORD-11658,2024-09-13,Reese Morgan,Desk,Furniture,West,4,205.01,820.04
ORD-11659,2024-03-05,Casey Nguyen,Monitor,Electronics,North,1,261.43,261.43
ORD-11660,2024-01-27,Drew Santos,Notebook Pack,Office Supplies,South,2,12.36,24.72
ORD-11661,2024-09-02,Cameron Blake,Desk Lamp,Office Supplies,North,4,35.82,143.28
ORD-11662,2024-05-06,Blake Foster,Printer,Office Supplies,West,4,124.56,498.24
ORD-11663,2024-02-28,Jamie Torres,Notebook Pack,Office Supplies,West,3,12.58,37.74
ORD-11664,2024-12-24,Emerson Walsh,Chair,Furniture,West,1,145.47,145.47
ORD-11665,2024-11-18,Casey Nguyen,Mouse,Accessories,West,5,26.22,131.1
ORD-11666,2024-05-20,Riley Quinn,Monitor,Electronics,West,1,240.8,240.8
ORD-11667,2024-02-16,Jordan Lee,Chair,Furniture,South,2,142.76,285.52
ORD-11668,2024-04-23,Drew Santos,Chair,Furniture,South,2,150.36,300.72
ORD-11669,2024-11-25,Jordan Lee,Printer,Office Supplies,North,4,124.29,497.16
ORD-11670,2024-06-28,Quinn Harper,Monitor,Electronics,West,3,244.22,732.66
ORD-11671,2024-01-21,Alex Rivera,Desk,Furniture,East,2,207.89,415.78
ORD-11672,2024-05-23,Blake Foster,Desk,Furniture,East,4,194.23,776.92
ORD-11673,2024-07-05,Drew Santos,Chair,Furniture,North,4,145.26,581.04
ORD-11674,2024-12-15,Finley Grant,Monitor,Electronics,West,1,239.91,239.91
ORD-11675,2024-10-28,Emerson Walsh,Desk,Furniture,North,3,197.2,591.6
ORD-11676,2024-10-26,Reese Morgan,Mouse,Accessories,East,2,25.37,50.74
ORD-11677,2024-03-02,Jordan Lee,Monitor,Electronics,West,5,240.75,1203.75
ORD-11678,2024-02-08,Finley Grant,Mouse,Accessories,North,1,25.5,25.5
ORD-11679,2024-09-30,Casey Nguyen,Headphones,Accessories,East,2,81.79,163.58
ORD-11680,2024-12-30,Jamie Torres,Keyboard,Accessories,North,5,48.45,242.25
ORD-11681,2024-08-11,Sam Patel,Desk,Furniture,South,1,198.96,198.96
ORD-11682,2024-01-12,Morgan Ellis,Chair,Furniture,North,5,150.35,751.75
ORD-11683,2024-02-01,Riley Quinn,Keyboard,Accessories,South,5,48.94,244.7
ORD-11684,2024-02-08,Morgan Ellis,Printer,Office Supplies,South,5,132.39,661.95
ORD-11685,2024-07-24,Blake Foster,Notebook Pack,Office Supplies,North,4,12.84,51.36
ORD-11686,2024-10-19,Riley Quinn,Mouse,Accessories,East,2,24.2,48.4
ORD-11687,2024-05-12,Cameron Blake,Notebook Pack,Office Supplies,West,5,12.93,64.65
ORD-11688,2024-03-01,Morgan Ellis,Headphones,Accessories,West,5,81.66,408.3
ORD-11689,2024-01-21,Casey Nguyen,Laptop,Electronics,North,3,903.01,2709.03
ORD-11690,2024-11-24,Avery Chen,Keyboard,Accessories,West,1,48.84,48.84
ORD-11691,2024-11-19,Blake Foster,Notebook Pack,Office Supplies,North,3,12.49,37.47
ORD-11692,2024-05-15,Casey Nguyen,Desk,Furniture,South,5,191.66,958.3
ORD-11693,2024-11-16,Alex Rivera,Desk Lamp,Office Supplies,North,1,34.27,34.27
ORD-11694,2024-03-31,Jamie Torres,Mouse,Accessories,East,3,25.57,76.71
ORD-11695,2024-02-24,Reese Morgan,Notebook Pack,Office Supplies,North,5,13.19,65.95
ORD-11696,2024-04-22,Drew Santos,Desk Lamp,Office Supplies,North,4,35.17,140.68
ORD-11697,2024-03-20,Skyler Adams,Mouse,Accessories,West,4,25.19,100.76
ORD-11698,2024-02-17,Hayden Cole,Chair,Furniture,West,4,148.02,592.08
ORD-11699,2024-04-06,Rowan Pierce,Printer,Office Supplies,South,2,125.9,251.8
ORD-11700,2024-06-07,Morgan Ellis,Keyboard,Accessories,West,1,50.73,50.73
ORD-11701,2024-02-05,Casey Nguyen,Chair,Furniture,East,2,152.8,305.6
ORD-11702,2024-02-21,Emerson Walsh,Chair,Furniture,West,4,146.17,584.68
ORD-11703,2024-07-15,Alex Rivera,Laptop,Electronics,East,4,909.29,3637.16
ORD-11704,2024-03-08,Avery Chen,Laptop,Electronics,East,1,923.7,923.7
ORD-11705,2024-01-07,Alex Rivera,Headphones,Accessories,East,5,77.13,385.65
ORD-11706,2024-12-28,Sam Patel,Notebook Pack,Office Supplies,West,3,13.3,39.9
ORD-11707,2024-08-15,Morgan Ellis,Keyboard,Accessories,North,5,49.89,249.45
ORD-11708,2024-01-29,Finley Grant,Desk,Furniture,North,2,199.57,399.14
ORD-11709,2024-02-22,Finley Grant,Notebook Pack,Office Supplies,North,1,12.5,12.5
ORD-11710,2024-03-13,Alex Rivera,Monitor,Electronics,West,4,250.28,1001.12
ORD-11711,2024-03-16,Parker Kim,Laptop,Electronics,North,4,875.39,3501.56
ORD-11712,2024-12-17,Taylor Brooks,Mouse,Accessories,South,4,26.04,104.16
ORD-11713,2024-02-22,Cameron Blake,Keyboard,Accessories,North,2,52.44,104.88
ORD-11714,2024-07-03,Sam Patel,Monitor,Electronics,East,1,252.88,252.88
ORD-11715,2024-09-28,Drew Santos,Desk Lamp,Office Supplies,West,4,33.77,135.08
ORD-11716,2024-11-15,Cameron Blake,Chair,Furniture,North,3,144.74,434.22
ORD-11717,2024-12-04,Parker Kim,Monitor,Electronics,North,4,244.27,977.08
ORD-11718,2024-12-01,Casey Nguyen,Monitor,Electronics,North,2,257.21,514.42
ORD-11719,2024-02-04,Taylor Brooks,Keyboard,Accessories,South,4,49.44,197.76
ORD-11720,2024-03-06,Morgan Ellis,Headphones,Accessories,South,3,77.15,231.45
ORD-11721,2024-09-03,Quinn Harper,Desk,Furniture,North,4,196.38,785.52
ORD-11722,2024-07-15,Quinn Harper,Keyboard,Accessories,South,2,51.5,103.0
ORD-11723,2024-10-01,Avery Chen,Notebook Pack,Office Supplies,South,5,13.03,65.15
ORD-11724,2024-09-26,Rowan Pierce,Monitor,Electronics,West,4,252.01,1008.04
ORD-11725,2024-04-14,Alex Rivera,Monitor,Electronics,North,1,243.37,243.37
ORD-11726,2024-02-26,Jordan Lee,Notebook Pack,Office Supplies,North,2,12.96,25.92
ORD-11727,2024-05-30,Skyler Adams,Desk,Furniture,West,2,206.96,413.92
ORD-11728,2024-05-04,Riley Quinn,Notebook Pack,Office Supplies,West,4,13.6,54.4
ORD-11729,2024-12-22,Casey Nguyen,Laptop,Electronics,South,1,922.22,922.22
ORD-11730,2024-07-09,Jordan Lee,Laptop,Electronics,East,4,917.64,3670.56
ORD-11731,2024-03-21,Alex Rivera,Desk Lamp,Office Supplies,West,5,33.5,167.5
ORD-11732,2024-02-09,Alex Rivera,Desk,Furniture,South,2,192.82,385.64
ORD-11733,2024-03-12,Emerson Walsh,Keyboard,Accessories,North,4,51.32,205.28
ORD-11734,2024-08-15,Alex Rivera,Printer,Office Supplies,North,3,128.84,386.52
ORD-11735,2024-11-05,Morgan Ellis,Monitor,Electronics,West,1,241.39,241.39
ORD-11736,2024-12-14,Skyler Adams,Laptop,Electronics,North,4,890.67,3562.68
ORD-11737,2024-08-04,Morgan Ellis,Desk Lamp,Office Supplies,North,2,35.0,70.0
ORD-11738,2024-04-18,Reese Morgan,Monitor,Electronics,East,2,250.53,501.06
ORD-11739,2024-11-05,Sam Patel,Mouse,Accessories,South,5,24.72,123.6
ORD-11740,2024-07-13,Morgan Ellis,Printer,Office Supplies,East,4,127.56,510.24
ORD-11741,2024-05-18,Taylor Brooks,Desk,Furniture,East,2,202.92,405.84
ORD-11742,2024-01-15,Avery Chen,Monitor,Electronics,North,3,246.56,739.68
ORD-11743,2024-04-18,Blake Foster,Keyboard,Accessories,East,1,50.2,50.2
ORD-11744,2024-11-22,Jordan Lee,Headphones,Accessories,West,2,77.49,154.98
ORD-11745,2024-10-16,Jordan Lee,Headphones,Accessories,South,5,76.67,383.35
ORD-11746,2024-06-07,Alex Rivera,Laptop,Electronics,North,1,859.31,859.31
ORD-11747,2024-04-09,Drew Santos,Headphones,Accessories,South,5,83.66,418.3
ORD-11748,2024-06-18,Quinn Harper,Desk,Furniture,East,1,209.47,209.47
ORD-11749,2024-01-13,Rowan Pierce,Notebook Pack,Office Supplies,South,2,13.39,26.78
ORD-11750,2024-05-28,Morgan Ellis,Printer,Office Supplies,West,1,131.11,131.11
ORD-11751,2024-04-28,Riley Quinn,Printer,Office Supplies,West,1,124.51,124.51
ORD-11752,2024-09-21,Blake Foster,Keyboard,Accessories,North,5,52.46,262.3
ORD-11753,2024-05-28,Parker Kim,Printer,Office Supplies,South,3,133.7,401.1
ORD-11754,2024-05-02,Riley Quinn,Laptop,Electronics,East,4,935.15,3740.6
ORD-11755,2024-02-19,Alex Rivera,Keyboard,Accessories,West,4,50.32,201.28
ORD-11756,2024-09-12,Taylor Brooks,Headphones,Accessories,South,1,80.37,80.37
ORD-11757,2024-03-23,Sam Patel,Desk,Furniture,North,3,193.38,580.14
ORD-11758,2024-02-06,Morgan Ellis,Desk Lamp,Office Supplies,South,1,34.51,34.51
ORD-11759,2024-08-14,Casey Nguyen,Headphones,Accessories,East,3,83.88,251.64
ORD-11760,2024-05-26,Reese Morgan,Desk Lamp,Office Supplies,South,3,34.95,104.85
ORD-11761,2024-08-13,Parker Kim,Desk Lamp,Office Supplies,North,2,36.45,72.9
ORD-11762,2024-09-16,Skyler Adams,Desk,Furniture,North,4,191.66,766.64
ORD-11763,2024-05-05,Finley Grant,Laptop,Electronics,East,1,910.85,910.85
ORD-11764,2024-07-11,Morgan Ellis,Keyboard,Accessories,South,3,51.75,155.25
ORD-11765,2024-12-08,Sam Patel,Monitor,Electronics,North,4,243.07,972.28
ORD-11766,2024-08-26,Taylor Brooks,Printer,Office Supplies,East,5,129.58,647.9
ORD-11767,2024-08-09,Riley Quinn,Keyboard,Accessories,South,4,51.15,204.6
ORD-11768,2024-11-05,Hayden Cole,Desk,Furniture,West,3,191.28,573.84
ORD-11769,2024-01-20,Finley Grant,Printer,Office Supplies,West,4,124.98,499.92
ORD-11770,2024-06-12,Rowan Pierce,Printer,Office Supplies,East,2,125.38,250.76
ORD-11771,2024-07-04,Quinn Harper,Desk Lamp,Office Supplies,South,1,35.95,35.95
ORD-11772,2024-12-16,Quinn Harper,Mouse,Accessories,North,1,23.88,23.88
ORD-11773,2024-03-13,Sam Patel,Headphones,Accessories,North,1,81.08,81.08
ORD-11774,2024-08-02,Emerson Walsh,Chair,Furniture,West,4,143.72,574.88
ORD-11775,2024-02-17,Quinn Harper,Headphones,Accessories,North,1,77.46,77.46
ORD-11776,2024-08-02,Hayden Cole,Headphones,Accessories,South,3,77.31,231.93
ORD-11777,2024-12-22,Quinn Harper,Notebook Pack,Office Supplies,North,2,13.24,26.48
ORD-11778,2024-10-14,Blake Foster,Desk Lamp,Office Supplies,West,1,34.6,34.6
ORD-11779,2024-11-11,Casey Nguyen,Monitor,Electronics,North,5,255.56,1277.8
ORD-11780,2024-03-16,Hayden Cole,Desk,Furniture,North,4,190.27,761.08
ORD-11781,2024-05-14,Emerson Walsh,Monitor,Electronics,East,4,257.29,1029.16
ORD-11782,2024-11-20,Skyler Adams,Printer,Office Supplies,East,2,135.75,271.5
ORD-11783,2024-08-03,Finley Grant,Laptop,Electronics,West,2,874.67,1749.34
ORD-11784,2024-04-17,Riley Quinn,Desk Lamp,Office Supplies,East,3,34.56,103.68
ORD-11785,2024-06-03,Cameron Blake,Desk,Furniture,East,1,206.27,206.27
ORD-11786,2024-07-30,Quinn Harper,Printer,Office Supplies,North,4,131.93,527.72
ORD-11787,2024-09-24,Drew Santos,Desk,Furniture,East,4,206.55,826.2
ORD-11788,2024-03-31,Finley Grant,Keyboard,Accessories,West,3,49.78,149.34
ORD-11789,2024-12-03,Quinn Harper,Notebook Pack,Office Supplies,North,3,12.91,38.73
ORD-11790,2024-02-14,Taylor Brooks,Desk Lamp,Office Supplies,East,1,36.52,36.52
ORD-11791,2024-02-23,Hayden Cole,Laptop,Electronics,East,4,910.45,3641.8
ORD-11792,2024-12-07,Cameron Blake,Printer,Office Supplies,South,1,130.03,130.03
ORD-11793,2024-10-09,Reese Morgan,Mouse,Accessories,East,4,24.3,97.2
ORD-11794,2024-06-28,Skyler Adams,Mouse,Accessories,South,1,25.88,25.88
ORD-11795,2024-04-24,Emerson Walsh,Chair,Furniture,North,3,142.6,427.8
ORD-11796,2024-06-06,Quinn Harper,Headphones,Accessories,West,3,83.03,249.09
ORD-11797,2024-01-17,Alex Rivera,Laptop,Electronics,East,4,936.01,3744.04
ORD-11798,2024-11-03,Drew Santos,Keyboard,Accessories,North,5,51.44,257.2
ORD-11799,2024-05-03,Finley Grant,Keyboard,Accessories,South,4,52.29,209.16
ORD-11800,2024-01-27,Rowan Pierce,Mouse,Accessories,South,4,25.28,101.12
ORD-11801,2024-03-29,Reese Morgan,Keyboard,Accessories,North,4,52.19,208.76
ORD-11802,2024-02-20,Casey Nguyen,Notebook Pack,Office Supplies,East,2,12.55,25.1
ORD-11803,2024-10-10,Morgan Ellis,Desk Lamp,Office Supplies,North,3,35.98,107.94
ORD-11804,2024-08-11,Alex Rivera,Mouse,Accessories,West,1,23.97,23.97
ORD-11805,2024-02-10,Rowan Pierce,Laptop,Electronics,South,5,910.62,4553.1
ORD-11806,2024-08-20,Parker Kim,Laptop,Electronics,West,2,921.8,1843.6
ORD-11807,2024-06-01,Riley Quinn,Mouse,Accessories,West,2,25.37,50.74
ORD-11808,2024-05-20,Sam Patel,Chair,Furniture,West,1,154.05,154.05
ORD-11809,2024-02-22,Taylor Brooks,Laptop,Electronics,South,5,912.44,4562.2
ORD-11810,2024-05-24,Jamie Torres,Desk Lamp,Office Supplies,West,2,33.67,67.34
ORD-11811,2024-04-16,Reese Morgan,Monitor,Electronics,East,3,239.42,718.26
ORD-11812,2024-02-07,Hayden Cole,Printer,Office Supplies,East,4,133.83,535.32
ORD-11813,2024-06-09,Skyler Adams,Mouse,Accessories,West,4,25.46,101.84
ORD-11814,2024-12-03,Rowan Pierce,Keyboard,Accessories,East,2,48.98,97.96
ORD-11815,2024-09-04,Blake Foster,Monitor,Electronics,East,3,261.89,785.67
ORD-11816,2024-03-03,Riley Quinn,Keyboard,Accessories,East,3,50.1,150.3
ORD-11817,2024-03-19,Riley Quinn,Notebook Pack,Office Supplies,North,5,12.37,61.85
ORD-11818,2024-06-16,Casey Nguyen,Monitor,Electronics,West,1,259.95,259.95
ORD-11819,2024-05-17,Jamie Torres,Monitor,Electronics,South,2,255.68,511.36
ORD-11820,2024-12-28,Finley Grant,Mouse,Accessories,North,3,26.12,78.36
ORD-11821,2024-08-11,Emerson Walsh,Printer,Office Supplies,South,4,133.18,532.72
ORD-11822,2024-12-17,Jamie Torres,Mouse,Accessories,South,2,24.37,48.74
ORD-11823,2024-06-08,Morgan Ellis,Monitor,Electronics,West,5,252.08,1260.4
ORD-11824,2024-08-04,Blake Foster,Printer,Office Supplies,North,4,129.13,516.52
ORD-11825,2024-07-15,Quinn Harper,Desk,Furniture,West,5,202.45,1012.25
ORD-11826,2024-08-18,Morgan Ellis,Desk Lamp,Office Supplies,East,1,34.48,34.48
ORD-11827,2024-05-30,Blake Foster,Notebook Pack,Office Supplies,North,4,12.67,50.68
ORD-11828,2024-06-14,Quinn Harper,Chair,Furniture,West,2,142.94,285.88
ORD-11829,2024-12-02,Parker Kim,Desk,Furniture,North,2,194.9,389.8
ORD-11830,2024-01-05,Drew Santos,Keyboard,Accessories,East,1,51.39,51.39
ORD-11831,2024-06-13,Avery Chen,Desk,Furniture,East,5,194.27,971.35
ORD-11832,2024-09-26,Riley Quinn,Chair,Furniture,East,2,146.74,293.48
ORD-11833,2024-12-09,Sam Patel,Notebook Pack,Office Supplies,South,5,12.7,63.5
ORD-11834,2024-04-11,Riley Quinn,Chair,Furniture,East,3,147.26,441.78
ORD-11835,2024-08-03,Taylor Brooks,Printer,Office Supplies,East,3,129.97,389.91
ORD-11836,2024-10-29,Reese Morgan,Printer,Office Supplies,West,3,125.72,377.16
ORD-11837,2024-11-25,Rowan Pierce,Desk Lamp,Office Supplies,East,1,33.31,33.31
ORD-11838,2024-01-19,Finley Grant,Printer,Office Supplies,East,4,127.19,508.76
ORD-11839,2024-08-28,Taylor Brooks,Desk,Furniture,South,1,202.89,202.89
ORD-11840,2024-07-23,Sam Patel,Headphones,Accessories,North,3,78.19,234.57
ORD-11841,2024-06-01,Skyler Adams,Printer,Office Supplies,South,4,131.45,525.8
ORD-11842,2024-02-22,Alex Rivera,Monitor,Electronics,West,5,258.57,1292.85
ORD-11843,2024-02-23,Drew Santos,Laptop,Electronics,South,2,929.28,1858.56
ORD-11844,2024-07-07,Finley Grant,Mouse,Accessories,East,2,24.17,48.34
ORD-11845,2024-02-26,Jordan Lee,Laptop,Electronics,North,1,878.36,878.36
ORD-11846,2024-07-13,Jamie Torres,Monitor,Electronics,West,5,244.08,1220.4
ORD-11847,2024-03-05,Drew Santos,Keyboard,Accessories,West,1,50.41,50.41
ORD-11848,2024-11-22,Skyler Adams,Desk Lamp,Office Supplies,East,4,36.35,145.4
ORD-11849,2024-09-01,Hayden Cole,Notebook Pack,Office Supplies,North,5,13.03,65.15
ORD-11850,2024-04-25,Sam Patel,Desk,Furniture,North,4,205.44,821.76
ORD-11851,2024-10-12,Avery Chen,Headphones,Accessories,West,3,81.68,245.04
